TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T7986,C1919026,3/10/80,M,NASHIK,22004.88,22/9/16,135510,372
T7987,C5317957,9/5/89,F,KOLKATA,25388.44,22/9/16,120119,306
T7988,C4114291,1/1/1800,M,GURGAON,21977.78,22/9/16,115332,1200
T7989,C6334091,2/11/87,M,PONDICHERRY,100545.78,22/9/16,115645,807.37
T7990,C7436686,15/8/90,F,MOHALI,6229.61,25/9/16,194954,280
T7991,C7133727,4/1/97,M,MORINDA,375.31,25/9/16,195204,500
T7992,C6231190,15/6/80,M,BARNALA,0,25/9/16,195209,200
T7993,C5932845,13/4/83,M,GHAZIABAD,28164.99,25/9/16,195546,426.32
T7994,C8773158,1/5/91,M,SURAT,149836.34,25/9/16,195551,500
T7995,C7036314,2/4/70,M,MUMBAI,309839.42,25/9/16,194053,525
T7996,C1641427,28/6/77,M,BOISAR,18585.03,25/9/16,191327,2162.36
T7997,C5516646,20/12/84,M,MUMBAI,896.51,25/9/16,234045,2397
T7998,C2722738,21/2/85,F,NEW DELHI,61231.73,25/9/16,180453,38.76
T7999,C7737767,27/9/91,M,DELHI,13371.35,25/9/16,234844,50
T8000,C6321648,19/2/83,M,TRIVANDRUM,9257.68,25/9/16,221849,245.03
T8001,C2135735,30/10/93,M,MUMBAI,470.96,25/9/16,234850,100
T8002,C2140860,13/7/89,F,GURGAON,141080.67,25/9/16,235552,480
T8003,C7812044,12/2/91,F,REWARI,1034.96,25/9/16,225300,199
T8004,C8036248,7/6/90,M,BANGALORE,3908.4,25/9/16,220827,2317
T8005,C5518213,27/12/94,M,GURGAON,47048.6,25/9/16,221109,222
T8006,C4410564,4/1/88,M,NOIDA,68758.21,25/9/16,221108,3180.59
T8007,C5735336,24/9/88,F,SOUTH 24 PARGANAS,1282.65,25/9/16,221131,3073
T8008,C6438218,3/10/88,F,HYDERABAD,26817.94,25/9/16,212617,177
T8009,C1313526,16/6/94,M,MUMBAI,35234.38,25/9/16,212621,578
T8010,C3194742,9/9/90,F,MUMBAI,31430.14,25/9/16,195408,2150
T8011,C4854012,8/2/91,M,LUCKNOW,210240.16,25/9/16,195408,299
T8012,C4216892,27/8/89,M,GURGAON,25339.33,25/9/16,195258,500
T8013,C8215632,1/1/1800,M,MODI NAGAR,96.7,25/9/16,195411,119
T8014,C5123615,13/2/93,F,MUMBAI,140671.1,25/9/16,195302,748
T8015,C3912469,1/1/83,F,GURGAON,499.37,25/9/16,195412,338.01
T8016,C2334836,8/1/86,M,NOIDA,35.3,25/9/16,194447,460
T8017,C4822574,16/7/89,F,BANGALORE,16748.09,25/9/16,195726,2654
T8018,C1021748,11/8/79,F,DELHI,25919.01,25/9/16,195229,258
T8019,C7416149,14/11/74,F,JAMMU,99520.34,25/9/16,195242,2384
T8020,C7220168,9/11/85,M,GHAZIABAD,349672.35,25/9/16,195242,4405.96
T8021,C1659648,15/5/65,M,NARASARAOPET GUNTUR,52729.97,25/9/16,195244,10000
T8022,C6411212,10/10/89,M,ADILABAD,2326.83,25/9/16,190655,19
T8023,C1338467,3/1/84,M,DHANBAD,113238.74,25/9/16,231514,2340
T8024,C8318616,27/6/87,M,MUMBAI,11460.92,25/9/16,231514,622
T8025,C2135254,15/1/89,M,KOLKATA,179173.14,25/9/16,231610,193
T8026,C1024091,16/8/94,M,WARANGAL,8604.75,25/9/16,232740,32
T8027,C8292424,2/3/69,M,RAIPUR,1348.7,25/9/16,232009,200
T8028,C4924565,29/1/91,F,PANCHAYATH PATHANAMTHITTA,12148.98,25/9/16,232013,299
T8029,C6634562,31/7/72,M,NEVILLE HOUSE MUMBAI,155875.92,25/9/16,231821,500
T8030,C6835962,10/12/92,F,PAREL MUMBAI,206607.48,25/9/16,232454,580
T8031,C3795988,10/9/81,M,AIMS HOSPITAL THANE,126893.63,25/9/16,232457,822
T8032,C4622671,21/9/94,F,SANGUEM SOUTH GOA,11924.71,25/9/16,233218,29
T8033,C3521118,15/4/94,F,KAITHAL,3226.18,25/9/16,233225,18
T8034,C1417568,13/6/93,F,MUMBAI,104202.18,25/9/16,233224,529
T8035,C8011020,25/7/84,M,BANGALORE,3502117.01,25/9/16,232615,673
T8036,C3917514,5/6/89,M,ZIRAKPUR,6665.58,25/9/16,233409,23
T8037,C8711645,27/8/87,F,MUMBAI,83465.07,25/9/16,230153,4959
T8038,C8011076,4/4/66,M,THRISSUR,278550.15,25/9/16,215311,255
T8039,C1725680,19/3/83,M,MADURAI,112.03,25/9/16,215315,154
T8040,C5020866,6/5/72,M,MUMBAI,386.28,25/9/16,215315,25653
T8041,C3819864,16/12/97,M,AGRA,20136.87,25/9/16,215616,194
T8042,C7041592,10/9/95,M,ALIGARH,10789.49,25/9/16,215618,100
T8043,C2533540,28/1/86,M,MUMBAI,31709.8,25/9/16,220634,216
T8044,C1276880,22/12/92,M,HUBLI,758.34,25/9/16,194932,265
T8045,C5616070,6/4/94,M,MEDINIPUR WEST,22391.62,25/9/16,193656,359
T8046,C7238681,1/1/1800,M,NAVI MUMBAI,3782.32,25/9/16,194035,150
T8047,C8420170,1/1/1800,M,KULLU,12433.72,25/9/16,195343,550
T8048,C5933165,20/7/65,F,ZIRAKPUR,17652.9,25/9/16,185432,3233.95
T8049,C8131285,10/12/93,F,MADURAI,10745.59,25/9/16,194041,1367.4
T8050,C3827242,1/1/1800,M,MATHURA,53830.85,25/9/16,230230,1900
T8051,C7740749,1/6/83,M,GUWAHATI,176555.43,25/9/16,143049,3060
T8052,C7311159,6/11/84,M,DEHRADUN,10417.18,25/9/16,143148,50
T8053,C2336383,16/11/90,M,NASHIK,2643.97,25/9/16,140048,50
T8054,C7122369,3/10/70,M,HOWRAH,593773.11,25/9/16,234549,19316
T8055,C4223867,14/4/81,M,MUMBAI,95924.21,25/9/16,230453,2666
T8056,C3642456,28/10/92,F,MIRZAPUR,8333.09,25/9/16,230504,20
T8057,C1717253,23/7/90,M,CHANDIGARH,4805.97,25/9/16,234213,50
T8058,C3310680,22/8/91,M,JHUNJHUNU,9703.96,25/9/16,233050,100
T8059,C7537237,14/8/81,F,NEW DELHI,20494.87,25/9/16,233054,50
T8060,C6931138,27/10/78,M,THANE,18218.48,25/9/16,214559,340
T8061,C6328013,26/4/78,F,LUDHIANA,150258.31,25/9/16,161814,6.48
T8062,C8222767,14/11/81,M,COLLEGE BANGALORE,3905.16,25/9/16,215049,239
T8063,C3228680,10/9/80,M,THANE,72464.76,25/9/16,215113,350
T8064,C3925258,1/5/92,M,TIRUPATI,2.88,25/9/16,215352,1990
T8065,C1322530,1/6/94,F,HOWRAH,3752.08,25/9/16,220140,50
T8066,C2185427,13/8/88,M,NEW DELHI,146089.31,25/9/16,215410,209
T8067,C6033862,20/10/93,M,YAMUNANAGAR,10276.17,25/9/16,215648,24
T8068,C6021369,7/2/97,M,GHAZIABAD,28043.75,25/9/16,215649,189
T8069,C3833837,28/7/64,M,DELHI,74967.38,25/9/16,195420,250
T8070,C3618633,30/6/76,M,MUMBAI,60266.48,25/9/16,195421,500
T8071,C2715250,29/7/73,M,GREATER NOIDA,15420165.7,25/9/16,195422,4340
T8072,C7394339,26/5/87,M,BANGALORE,5883.05,25/9/16,193906,172
T8073,C1222085,21/2/81,F,GHAZIABAD,170170.59,25/9/16,193250,377
T8074,C4711790,21/4/85,F,KOLKATA,3605.75,25/9/16,193250,3158.65
T8075,C4433519,2/5/86,M,VIRUDHUNAGAR,21543.76,25/9/16,193251,1118
T8076,C8746970,1/7/83,M,HOSHANGABAD,59077.64,25/9/16,193322,1108.92
T8077,C3016584,8/4/88,M,GHAZIABAD,35448.74,25/9/16,193325,1017.08
T8078,C3833367,10/9/89,M,JEHANABAD,12932.47,25/9/16,192948,90
T8079,C6462243,12/10/84,M,THANE,13574.06,25/9/16,230617,650
T8080,C2365854,18/5/84,M,GURGAON,28931.29,25/9/16,234113,300
T8081,C1310060,16/9/83,F,MUMBAI,1421749.86,25/9/16,235816,250
T8082,C8811617,1/1/1800,M,GURGAON,558814.59,25/9/16,231725,4966
T8083,C3566642,1/10/95,M,TEHRI GARHWAL,2886.07,25/9/16,220942,50
T8084,C8353636,10/8/88,M,GHAZIABAD,201.95,25/9/16,220948,299
T8085,C3524268,24/11/77,F,MUMBAI,9266.04,25/9/16,215700,200
T8086,C7324185,15/4/94,M,ERNAKULAM,18.78,25/9/16,214953,4873
T8087,C2534991,16/11/84,M,BHUJ,67947.06,25/9/16,220255,750
T8088,C1374986,2/4/81,M,PUNE,999906.6,25/9/16,201518,300
T8089,C8339621,1/1/1800,M,LUDHIANA NR RAJGURU MARKET LUDHIANA,2234152.4,25/9/16,195349,400
T8090,C7223416,16/10/88,M,KHERI,60282.66,25/9/16,194832,1723
T8091,C5842760,12/9/00,M,NAVI MUMBAI,10446.17,25/9/16,200643,620
T8092,C2512466,28/8/87,F,BHOPAL,19600.14,25/9/16,202935,2700.01
T8093,C7134527,22/2/80,F,PUNE,93789.68,25/9/16,202939,3850
T8094,C5848685,13/8/82,M,CHENNAI,4822.21,25/9/16,195128,90
T8095,C5946528,3/9/91,M,TRICHY,15253.33,25/9/16,205850,195
T8096,C5840682,3/7/94,M,SHILLLONG,4029.98,25/9/16,210036,29
T8097,C7176418,9/7/86,M,KANPUR,1924974.22,25/9/16,210205,2000
T8098,C3134022,24/3/88,M,JALANDHAR,550.13,25/9/16,210208,275.49
T8099,C4710517,10/3/74,M,AHMEDABAD,6454.5,25/9/16,205715,1235
T8100,C5519925,17/5/65,F,DHANBAD,151365.99,25/9/16,215050,1361.65
T8101,C8415336,14/2/88,M,FIROZABAD,686928.6,25/9/16,215051,776
T8102,C4513867,9/1/86,F,MUMBAI,2340.08,25/9/16,215120,3798
T8103,C2028382,27/3/92,M,MEERUT,16683,25/9/16,215603,500
T8104,C6328659,17/9/82,M,MATHURA,32325.91,25/9/16,213650,1718.52
T8105,C1116449,27/6/91,F,MUMBAI,41094.02,25/9/16,213655,504
T8106,C2429980,25/9/92,F,NOIDA,28600.11,25/9/16,213450,145
T8107,C1018176,24/1/87,M,CHHINDWARA,6685.45,25/9/16,213450,250
T8108,C6011661,10/1/93,M,RANCHI,44001.08,25/9/16,195213,549
T8109,C8240382,3/7/78,M,MUMBAI,17237.09,25/9/16,201015,860
T8110,C7112478,13/7/86,M,BANGALORE,42223.12,25/9/16,201757,120
T8111,C5822189,16/12/78,F,DELHI,238689.27,25/9/16,194305,3897
T8112,C6033417,23/12/85,M,KOLKATA,322286.93,25/9/16,200413,6995
T8113,C8237456,15/10/94,M,NOIDA,5284.55,25/9/16,203754,101.15
T8114,C6599868,6/5/85,F,MUMBAI,16427.82,25/9/16,203707,112.36
T8115,C2420775,20/3/82,M,MORADABAD,45920.95,25/9/16,203725,1268
T8116,C3983764,22/6/77,M,CHENNAI,14195.46,25/9/16,203942,1805
T8117,C8340964,15/5/92,M,BANGALORE,35.92,25/9/16,201841,50
T8118,C8010317,19/8/93,M,DELHI,10921.02,25/9/16,201844,210
T8119,C2431722,26/5/84,F,AMRITSAR,12872.65,25/9/16,201014,534.98
T8120,C7510370,16/8/82,M,NEW DELHI,27076.6,25/9/16,183744,1150
T8121,C6214681,1/8/92,M,HYDERABAD,8303.31,25/9/16,183648,499
T8122,C5110741,11/9/56,M,BANGALORE,958.15,25/9/16,200305,610
T8123,C2929487,23/7/83,F,BHUBANESHWAR,34495.13,25/9/16,200311,1598
T8124,C6748939,18/6/90,F,PITHORAGARH,18315.96,25/9/16,200313,320
T8125,C1412587,30/5/91,M,MUMBAI,120319.91,25/9/16,205303,251
T8126,C6424542,10/2/78,M,JALANDHAR,323410.07,25/9/16,205616,98
T8127,C5924842,17/8/89,M,VISAKHAPATNAM,56622.03,25/9/16,205920,150
T8128,C5528646,17/9/82,M,MATHURA,32325.91,25/9/16,210543,10100
T8129,C1124576,28/1/86,M,MUMBAI,52.62,25/9/16,210601,352
T8130,C6023240,2/3/86,M,MUMBAI,18483.61,26/9/16,211849,2625
T8131,C7937223,18/6/90,M,FARIDABAD,31472.32,26/9/16,211908,509.89
T8132,C3315677,15/5/91,F,GURGAON,15367.26,25/9/16,190118,50
T8133,C1625724,3/8/83,F,KOLKATA,140.02,25/9/16,185538,500.15
T8134,C4214457,7/5/90,M,MUZAFFARNAGAR,1992399.53,25/9/16,203537,2088.75
T8135,C4526153,5/3/39,M,INDORE,905578.26,25/9/16,191219,1402.88
T8136,C8328487,29/7/86,M,NAGERCOIL,31061.34,25/9/16,191220,154
T8137,C1938456,2/2/84,F,BANGALORE,28298.25,25/9/16,190310,570
T8138,C6431781,27/12/85,M,NEW DELHI,10791.03,25/9/16,190312,567
T8139,C3836884,11/5/66,M,CHENNAI,35850.55,25/9/16,190509,915
T8140,C6028291,6/3/83,M,NIT FARIDABAD,5571.61,25/9/16,183826,1889.44
T8141,C2532586,17/7/84,M,GHAZIABAD,1853225.64,25/9/16,183924,140
T8142,C8922934,20/10/77,M,FARIDABAD,5005.71,25/9/16,184758,172.52
T8143,C3416527,8/10/49,M,JAIPUR,19617.05,25/9/16,141026,32.59
T8144,C2774049,25/6/92,M,MUMBAI,8644.87,25/9/16,184026,100
T8145,C1718040,25/3/83,F,VADODARA,50060.04,25/9/16,183827,5781
T8146,C3419588,1/1/1800,F,GHAZIABAD,362255.09,25/9/16,202455,2000
T8147,C4241676,10/8/95,M,MUMBAI,7023.02,25/9/16,202506,200
T8148,C2812571,1/1/1800,F,GANDHIDHAM,232816.31,25/9/16,210932,19
T8149,C1839685,8/11/88,M,KOLKATA,21927.25,25/9/16,185534,2000
T8150,C1234065,8/7/77,M,GURGAON,377984.5,25/9/16,185535,665
T8151,C7432163,18/2/81,F,MUMBAI,838.96,25/9/16,185714,490
T8152,C6916836,27/4/85,M,SRINAGAR,102778.02,25/9/16,185839,6000
T8153,C7891175,1/1/1800,M,ERODE,794.91,25/9/16,92938,65
T8154,C1427683,27/2/88,F,JUNAGADH,1281.46,25/9/16,203704,50
T8155,C7224880,15/6/84,M,KOLHAPUR,15680.04,25/9/16,190523,300
T8156,C8423941,11/11/86,M,NOIDA,137169.12,25/9/16,190335,575
T8157,C1917521,17/4/88,M,MUMBAI,70943.7,25/9/16,190024,278
T8158,C1827367,31/10/76,F,KOLKATA,37709.78,25/9/16,190221,694
T8159,C2438080,10/10/92,M,MUMBAI,12628.6,25/9/16,204412,470
T8160,C1634568,4/6/93,F,MUMBAI,14063.96,25/9/16,204416,347
T8161,C1133134,30/8/88,M,MUMBAI,4572.07,25/9/16,203159,440
T8162,C5912676,12/1/89,F,OLD SANGVI,59759.73,25/9/16,203448,270
T8163,C2665779,6/8/73,F,DELHI,1027.43,25/9/16,203123,973
T8164,C3217285,5/9/90,M,SURAT,6606.32,25/9/16,203219,150
T8165,C2618978,19/6/88,M,BARAMULLA,11872.81,25/9/16,204109,264
T8166,C6215533,5/3/87,M,NAVI MUMBAI,1.82,25/9/16,201511,335
T8167,C3638328,21/11/88,F,AURANGABAD,23793.54,25/9/16,201601,399
T8168,C1927711,24/4/91,M,DELHI,321.13,25/9/16,201601,813
T8169,C1727047,13/11/45,M,MUMBAI,49566.42,25/9/16,201025,32500
T8170,C5121265,5/2/83,M,NEW DELHI,69048.35,25/9/16,201730,325
T8171,C8016153,8/8/92,M,PATNA,24835.1,25/9/16,192743,626.25
T8172,C5020719,22/10/88,M,MALAPPURAM,363.08,25/9/16,192743,365
T8173,C6493170,19/10/73,M,MUMBAI,7935.73,25/9/16,191547,1100
T8174,C1017880,20/2/13,M,DELHI,20257.22,25/9/16,191750,359.52
T8175,C1441640,6/10/79,F,NAGAR MUMBAI,37894.25,25/9/16,191928,346
T8176,C7426573,8/12/77,F,BAREILLY,1912.76,25/9/16,191929,240
T8177,C5191150,17/4/90,F,BENGALURU,14310.94,25/9/16,191546,492
T8178,C1176967,12/8/83,F,NEW DELHI,98565.1,25/9/16,193109,3516
T8179,C6550951,3/12/95,F,TIRUPPUR,432658.91,25/9/16,193233,1000
T8180,C8632273,26/4/94,M,MUMBAI,4.49,25/9/16,204205,111
T8181,C3034562,22/2/80,F,PUNE,93789.68,25/9/16,203430,300
T8182,C1140366,15/7/87,M,JAIPUR,4720.18,25/9/16,203238,629
T8183,C3541592,10/3/88,M,BANGALORE,72883.77,25/9/16,203242,2195
T8184,C8210959,15/10/92,F,BURDWAN,11946.39,25/9/16,203243,385.7
T8185,C2667833,22/1/90,M,AURANGABAD,10576.34,25/9/16,204104,100
T8186,C3078260,2/3/84,M,KORAMANGALA IST BLOCK BANGALORE,30818.45,25/9/16,205113,714
T8187,C2211533,18/6/90,M,PANIPAT,6227.11,27/9/16,175726,1000
T8188,C5123029,25/12/94,M,NOIDA,16.38,27/9/16,175812,100
T8189,C3966356,1/8/92,M,NOIDA,2.92,27/9/16,174221,200
T8190,C7952440,11/3/86,M,GHAZIABAD,198201.15,27/9/16,192105,100
T8191,C2527428,13/4/86,M,NORTH CAROLINA,25097.42,22/9/16,120439,75.46
T8192,C1030353,25/11/60,F,MOHALI,195825.07,22/9/16,123344,948
T8193,C8320865,15/5/85,F,BATHINDA,11283.83,22/9/16,123625,399
T8194,C4418324,20/8/90,F,GURGAON,32668.86,22/9/16,133319,400
T8195,C5816511,7/6/89,F,MUMBAI,114833.57,27/9/16,120700,1.32
T8196,C3074157,20/11/89,M,LAKHIMPUR-KHERI,5726.81,27/9/16,173944,599
T8197,C5440485,3/12/94,F,NAVI MUMBAI,5555.77,27/9/16,180259,28
T8198,C5635042,11/10/88,F,NEW DELHI,6165.59,27/9/16,174105,3082
T8199,C6820720,15/7/87,F,MUMBAI,10289.95,22/9/16,25150,79
T8200,C7614283,11/6/86,M,AHMEDABAD,4413.44,22/9/16,121238,200
T8201,C5141825,24/4/84,M,JHANSI,4541.51,22/9/16,30504,60
T8202,C2786681,6/12/83,F,AMBALA CANTT,49769.23,22/9/16,123356,3900
T8203,C6837127,8/1/85,M,DELHI,19743.83,22/9/16,30405,300
T8204,C2738246,26/9/87,M,BARIATU ROAD RANCHI RANCHI,12586.41,27/9/16,195451,1090
T8205,C2935013,15/4/84,M,GURGAON,36656.47,27/9/16,195819,400
T8206,C4117658,8/3/83,M,MUMBAI,113021.45,22/9/16,122725,294
T8207,C1548669,19/1/77,F,MUMBAI,72459.83,22/9/16,123938,1071.76
T8208,C2132725,10/3/86,M,K V RANGAREDDY,1060.88,22/9/16,121007,80
T8209,C7328178,25/8/92,F,MUMBAI,15554.16,27/9/16,200122,415
T8210,C4440414,28/1/89,F,BANGALORE,17945.42,27/9/16,200125,3434
T8211,C6010543,2/12/89,F,MUMBAI,95.6,27/9/16,200335,455
T8212,C4328121,20/10/82,M,GANDHINAGAR,14374.63,27/9/16,200819,300
T8213,C3922914,1/4/90,M,LUDHIANA,126813.75,27/9/16,200750,866
T8214,C3615746,5/5/94,M,NEW DELHI,530.69,27/9/16,195311,79
T8215,C6526470,15/5/88,M,NEW DELHI,310131.8,22/9/16,113331,547.4
T8216,C8838067,1/1/1800,F,MUMBAI,82307.07,22/9/16,121219,1143
T8217,C7425461,1/1/1800,M,GHAZIABAD DISTT GHAZIABAD,54959.41,22/9/16,121742,1714.48
T8218,C7972766,28/2/85,M,HYDERABAD,56969.5,22/9/16,115742,1000
T8219,C5016747,29/4/86,M,AMRITSAR,94324.69,22/9/16,112210,1999
T8220,C3331526,3/3/88,M,DELHI,1808.49,22/9/16,112053,50
T8221,C1123833,15/7/90,F,NEW DELHI,31348.31,27/9/16,195715,525
T8222,C1216313,8/1/85,M,BANGALORE,102029.55,27/9/16,195929,2000.38
T8223,C3122526,1/11/74,M,AHMEDABAD,260193.84,27/9/16,195934,1000
T8224,C3181963,25/6/91,F,VADODARA,25359.77,27/9/16,200154,420
T8225,C2237677,3/1/89,M,NAINITAL,15523.89,27/9/16,195118,100
T8226,C2982771,29/8/94,F,ALLAHABAD,10425.09,27/9/16,195010,220
T8227,C8442779,31/10/86,M,GHAZIABAD,18343.39,22/9/16,121643,259
T8228,C2638434,16/5/83,F,CHENNAI,101423.27,22/9/16,121400,700
T8229,C8944319,12/2/87,F,BANGALORE,88755.58,22/9/16,121830,860.33
T8230,C4932316,1/1/1800,M,NOIDA,0.95,22/9/16,121650,100
T8231,C6511551,22/10/84,M,DELHI,1900.53,22/9/16,121741,20
T8232,C2535352,1/7/57,M,NEW DELHI,8109.42,22/9/16,135759,6185
T8233,C5324633,10/4/92,M,DELHI,363.12,22/9/16,115746,80
T8234,C5524254,2/11/87,F,MUMBAI,44515.44,22/9/16,113818,149
T8235,C1339984,1/1/1800,M,GURGAON,28333.11,22/9/16,110758,120
T8236,C9034419,25/4/58,F,BANGALORE SOUTH,13382.88,22/9/16,112057,194
T8237,C7922157,18/1/74,M,DEHRADUN,5192.16,22/9/16,112102,250
T8238,C3732516,18/6/68,M,MUMBAI,828388.28,22/9/16,110627,290
T8239,C4116485,30/11/87,M,NAVI MUMBAI,193275.54,22/9/16,105544,3447.72
T8240,C2627843,1/11/85,F,DELHI,45485.83,22/9/16,105302,20
T8241,C8212777,25/8/88,M,HUBLI,44560.78,27/9/16,194629,1873
T8242,C6620550,10/1/81,M,FLYOVER KOLKATTA,696213.72,27/9/16,194744,2553.15
T8243,C2572414,15/9/89,M,BANGALORE,70646.83,22/9/16,115542,110
T8244,C7918825,14/4/95,M,ROURKELA,5028.73,22/9/16,135839,300
T8245,C3331561,6/3/96,M,BANGALORE,55670.65,22/9/16,114736,600
T8246,C5528248,27/2/98,F,CHANDIGARH,3298.39,22/9/16,114714,100
T8247,C4423466,22/1/62,M,BANGALORE,1283288.02,22/9/16,130417,4025
T8248,C7121785,11/11/86,M,BOKO,3472.01,27/9/16,194537,10
T8249,C3121990,5/4/91,F,NEW DELHI,9458.69,27/9/16,195231,255
T8250,C5830814,15/3/91,M,ERNAKULAM,9380.03,22/9/16,120927,66
T8251,C2731252,18/10/93,M,BATALA,7865.99,22/9/16,140130,100
T8252,C8570134,1/1/1800,F,BANGALORE,1455549.03,22/9/16,133959,26474
T8253,C8768189,22/3/90,M,HOWRAH,25000,22/9/16,134002,2600
T8254,C1725130,31/8/70,M,LUDHIANA,225780.24,22/9/16,134224,4028
T8255,C5638813,26/8/91,M,HYDERABAD,21297.09,22/9/16,134226,60
T8256,C1117564,1/2/89,M,NEW DELHI,10724.42,22/9/16,134518,50
T8257,C7229448,15/2/87,M,BILASPUR,80.86,27/9/16,194856,2500
T8258,C1517281,25/6/95,M,GREATER NOIDA,20910.11,27/9/16,194856,100
T8259,C2637245,15/11/93,F,DHENKANAL,72.07,27/9/16,194906,1038
T8260,C6143814,1/1/1800,M,GURGAON,12990.9,27/9/16,185941,2000
T8261,C8037358,27/5/87,M,KOTTAYAM,9600.05,22/9/16,114310,5108
T8262,C5533391,17/12/91,M,HYDERABAD,211.54,22/9/16,114025,115
T8263,C1333082,17/3/89,M,MUMBAI,179202.62,25/9/16,191327,360
T8264,C3610530,4/8/82,M,AHMEDABAD,8261.43,25/9/16,191327,580
T8265,C1634574,22/1/88,F,FORT MUMBAI,8179.54,25/9/16,191330,5101
T8266,C3613867,6/8/87,M,MUMBAI,25654.75,25/9/16,191303,1859.08
T8267,C6522221,18/9/87,M,GURGAON,5691.83,25/9/16,190259,200
T8268,C2113181,26/5/92,F,SECUNDERABAD,6184.43,25/9/16,173303,650
T8269,C7540569,1/6/83,M,ANJAR GANDHIDHAM,19578.09,25/9/16,210304,224
T8270,C7640513,25/2/88,M,GURGAON,1587419.41,25/9/16,210312,1855
T8271,C3540816,1/8/80,F,KALYANA MANDAPAM PALLIKARNA CHENNAI,2395.25,25/9/16,210312,283
T8272,C2941861,3/7/86,M,GURGAON,1778.09,25/9/16,210409,262
T8273,C1238290,15/10/79,M,BANGALORE,315.02,25/9/16,210321,117
T8274,C5934428,1/1/1800,M,NEW DELHI,37933.39,25/9/16,211615,822
T8275,C6384356,15/12/71,F,MUMBAI MUMBAI,109158.22,25/9/16,210310,1036
T8276,C1216968,20/5/84,M,CANDOLIM BARDEZ,20413.73,25/9/16,210854,1650
T8277,C8733617,16/7/75,M,DELHI,116223.68,25/9/16,192505,560
T8278,C1028836,12/4/89,M,GANDHINAGAR,26759.71,25/9/16,190144,1400
T8279,C5031360,19/6/86,M,DEHRADUN,70548.74,25/9/16,190654,204
T8280,C5640192,29/4/82,M,MUMBAI,30861.81,25/9/16,190659,428.5
T8281,C2322740,24/1/80,F,DELHI,225406.19,25/9/16,190855,9485
T8282,C6430730,1/8/93,F,DAUSA,9947.76,25/9/16,190902,264
T8283,C3632729,27/4/83,M,BANGALORE,66947.19,25/9/16,190802,500
T8284,C8131369,19/6/86,M,DEHRADUN,70548.74,25/9/16,190813,1892
T8285,C3042446,9/5/87,F,NAGPUR,25557.8,25/9/16,202506,190
T8286,C8040380,1/1/1800,M,MUMBAI,6295.07,25/9/16,213643,1540
T8287,C3227175,5/5/90,M,NOIDA,37459.18,25/9/16,205817,29500
T8288,C8815960,1/1/1800,M,FARIDABAD,44071.56,25/9/16,211423,663
T8289,C3193227,1/5/88,M,MUMBAI,60897.39,25/9/16,212156,318.56
T8290,C8110927,31/10/80,M,PENDURTHI,22542.72,25/9/16,211752,500
T8291,C2019241,7/8/87,M,PUNE,17680.83,25/9/16,211804,3295
T8292,C7323585,1/9/92,F,FATEHABAD,4208.2,25/9/16,211959,29
T8293,C8218281,20/4/83,M,HYDERABAD,5279.7,25/9/16,185639,583
T8294,C6316088,25/5/89,M,GURGAON,23356.54,25/9/16,92641,50
T8295,C6227756,25/1/91,M,NEW DELHI,81819.03,25/9/16,185646,599
T8296,C4973112,2/2/80,F,MUMBAI,34128.38,25/9/16,185651,28
T8297,C6164846,30/10/92,F,CHANDIGARH,23524.99,25/9/16,62822,40.95
T8298,C7624446,1/7/83,F,NASHIK,16849.39,25/9/16,185540,542
T8299,C7228447,22/12/91,F,DELHI,21191.8,25/9/16,185925,3943
T8300,C1911053,2/6/75,M,PUNE,145631.72,25/9/16,185611,500
T8301,C7221314,6/9/82,M,RAJKOT,35539.89,25/9/16,220232,32225
T8302,C1640842,19/8/88,M,AMBALA,126292.83,25/9/16,220041,748
T8303,C1124233,18/10/86,M,SAMITY CHANDANNAGAR,5341.19,25/9/16,220518,392
T8304,C8134631,27/11/88,M,CBE,16790.64,25/9/16,220611,145
T8305,C6631575,21/4/85,M,NASHIK,88570.34,25/9/16,220520,1490
T8306,C3620914,8/10/85,M,PANIPAT,140.54,25/9/16,123757,150
T8307,C6631784,2/3/92,M,BANGALORE,7766.91,25/9/16,210926,30
T8308,C8752914,28/7/67,M,TIRUVALLUR,90098.48,25/9/16,211158,4536
T8309,C2437669,21/9/85,M,JODHPUR,11126.53,25/9/16,212039,1026
T8310,C7885160,7/7/97,M,NEW DELHI,8388.43,25/9/16,212040,292
T8311,C4420165,11/5/90,M,NEW DELHI,8353.7,25/9/16,212237,120.01
T8312,C8635068,14/3/91,M,HOOGHLY,15867.43,25/9/16,212525,606.9
T8313,C6393631,27/7/87,M,NEW DELHI,3197.38,25/9/16,205327,630
T8314,C5328845,22/5/89,M,GURGAON,1850.16,25/9/16,205440,248
T8315,C3232556,14/2/90,M,NEW DELHI,2388.7,25/9/16,205938,120
T8316,C7735489,3/8/79,M,GURGAON,53255.55,25/9/16,205957,1745
T8317,C5223777,17/7/91,M,VISAKHAPATNAM,10851.77,25/9/16,212447,1350
T8318,C3537823,10/1/76,M,DELHI,26314.12,25/9/16,190326,3570
T8319,C3629936,28/9/79,F,SILCHAR,31755.7,25/9/16,190328,830
T8320,C8115018,5/3/93,M,NOIDA,4426.71,25/9/16,190411,65
T8321,C4975568,21/12/85,M,CHENNAI,38602.58,25/9/16,191023,350
